# 	 time 	 original 	 transformed 
1.42 	 0.3008 	 0.2991 
1.42 	 0.3008 	 0.2991 
1.42 	 0.3008 	 0.2991 
1.43 	 0.3008 	 0.2991 
1.43 	 0.3008 	 0.2991 
1.43 	 0.3008 	 0.2991 
1.43 	 0.3008 	 0.2991 
1.43 	 0.3008 	 0.2991 
1.44 	 0.3009 	 0.2990 
1.44 	 0.3009 	 0.2990 
1.44 	 0.3009 	 0.2990 
1.44 	 0.3008 	 0.2990 
1.44 	 0.3009 	 0.2990 
1.45 	 0.3009 	 0.2990 
1.45 	 0.3010 	 0.2989 
1.45 	 0.3010 	 0.2988 
1.45 	 0.3010 	 0.2988 
1.45 	 0.3011 	 0.2988 
1.46 	 0.3011 	 0.2987 
1.46 	 0.3012 	 0.2987 
1.46 	 0.3012 	 0.2987 
1.46 	 0.3012 	 0.2987 
1.46 	 0.3012 	 0.2987 
